name,num_classes,classes_used,ratio,learning_rate,mean_0,variance_0,mean_10,variance_10,mean_20,variance_20,mean_30,variance_30,mean_40,variance_40,mean_50,variance_50
oversampled,2,"(0, 1)","(100, 1)",1e-06,0.52826235,0.0069267277516024,0.7374702,0.00063080585361,0.7455784000000001,0.00024903811064,0.7535336499999999,0.0001802930305025,0.7537060000000001,0.0002156334129499,0.7567057500000001,0.0001902411221625
oversampled,2,"(0, 1)","(100, 1)",5e-07,0.52887785,0.0088943444939024,0.7072632000000001,0.00042969407116,0.7157755000000001,0.0002591060425,0.7268565999999999,0.00017496692594,0.7290439999999999,0.0001326556527999,0.73501445,0.0001446102842725
oversampled,2,"(0, 1)","(100, 1)",1e-07,0.5210449500000001,0.0081726247294225,0.6757829999999999,0.0011290298132999,0.7071045499999998,0.0005234000993724,0.71896675,0.0005167086888124,0.7235778500000001,0.0004229874061024,0.7257586,0.0003374832450399
oversampled,2,"(0, 1)","(100, 1)",1e-08,0.5249013,0.00490911158781,0.528582,0.0085174930138999,0.54806135,0.0072000220274025,0.5671045,0.0058212678136999,0.5843143499999999,0.0048355656820524,0.5989650000000001,0.0040837266636999
undersampled,2,"(0, 1)","(100, 1)",1e-05,0.51376995,0.0101488500780724,0.6203171,0.0091902633210399,0.6387337000000001,0.01695376199246,0.6937806500000001,0.0127937403653024,0.6571486,0.01749727678314,0.7788098999999999,0.0043530413823899
undersampled,2,"(0, 1)","(100, 1)",1e-06,0.49180725,0.0035668865001125,0.5352142000000001,0.00652942159201,0.5541251999999999,0.0060517241622099,0.5727372,0.0042561540587099,0.59220645,0.0027245997068224,0.6072662,0.0022924096476599
undersampled,2,"(0, 1)","(100, 1)",5e-07,0.50258925,0.0068961688902125,0.4889791,0.0031562993432899,0.5024538000000001,0.00306795017401,0.51273335,0.0027019878451025,0.5262362999999999,0.0028105877217099,0.5400739,0.00246581106789
undersampled,2,"(0, 1)","(100, 1)",1e-07,0.48072855,0.0031848806988724,0.5337044000000001,0.00280880651579,0.55172265,0.0031906452966025,0.559866,0.0037674160021999,0.5640314500000001,0.0042123935979725,0.5662725,0.00398032665175
undersampled,2,"(0, 1)","(100, 1)",1e-08,0.50861355,0.0064387991256725,0.50737975,0.0071076216360625,0.5083479,0.00794190849799,0.5084272,0.00857423399981,0.5100064,0.00861188863514,0.51432725,0.0082978278133125
both_sampled,2,"(0, 1)","(100, 1)",1e-05,0.5152143,0.00770586714701,0.8217172999999999,0.00129124690606,0.8175686499999999,0.0011293417656025,0.8219942999999998,3.426120345999967e-05,0.81084025,7.510272936249995e-05,0.8110622000000001,4.660871730999983e-05
both_sampled,2,"(0, 1)","(100, 1)",1e-06,0.5270028000000001,0.0087810702403599,0.7179471,0.0002405568373399,0.7310268499999999,0.0001957462919524,0.7360799000000001,0.0001486447048399,0.74293505,0.0001171356727225,0.7464932,0.00012081897656
both_sampled,2,"(0, 1)","(100, 1)",5e-07,0.5032543,0.00576663577436,0.7008694999999999,0.000626560296,0.7161780500000001,0.0004727681202225,0.7212682,0.00030342713491,0.7261236499999999,0.0002706955597524,0.72976955,0.0003107281260724
both_sampled,2,"(0, 1)","(100, 1)",1e-07,0.5180708500000001,0.0099395806620524,0.6011846999999999,0.0036901479855599,0.6478852,0.00201143427091,0.6725933500000001,0.0014265291924024,0.68798865,0.0010299390574524,0.6972099500000001,0.0009418554626725
both_sampled,2,"(0, 1)","(100, 1)",1e-08,0.51133395,0.0098458161749225,0.53139565,0.0068465105768525,0.542205,0.00675444777225,0.55009715,0.0063421353928524,0.5588336,0.00617442144979,0.56663235,0.0057571769596024
oversampled,3,"(0, 3, 1)","(200, 20, 1)",1e-05,0.4849311999999999,0.0006901923978724,0.693649675,0.0012988552522381,0.6862311000000001,0.0047895374596275,0.67930055,0.00312726569426,0.6425980250000001,0.0056098588874556,0.67318395,0.0014414710595225
oversampled,3,"(0, 3, 1)","(200, 20, 1)",1e-06,0.4949116,0.001399521202765,0.6905620750000001,0.0001906150121131,0.674820675,0.0011051276611381,0.68624335,0.0004640394628775,0.6864351999999999,0.0006411803528849,0.6815189000000001,0.00037989370484
oversampled,3,"(0, 3, 1)","(200, 20, 1)",5e-07,0.498009425,0.0031891431305881,0.6973654999999999,0.0001164371298999,0.6981914249999999,0.0001034341129381,0.69877565,8.850697202750011e-05,0.695953875,6.770679895312532e-05,0.6943493249999999,4.3158753838125314e-05
oversampled,3,"(0, 3, 1)","(200, 20, 1)",1e-07,0.518367475,0.0014309680940806,0.63457885,0.00061876315609,0.667915,0.0002126883851499,0.6836494500000001,0.0001968682636975,0.6916079749999999,0.0001626033406556,0.6963817999999999,0.0001483315071725
oversampled,3,"(0, 3, 1)","(200, 20, 1)",1e-08,0.508345075,0.0059923589191506,0.56351845,0.0070031003402224,0.5718715999999999,0.005059542597565,0.58313505,0.0034529132234975,0.5961478999999998,0.0023739571673775,0.6059139499999999,0.0016018858863725
undersampled,3,"(0, 3, 1)","(200, 20, 1)",1e-05,0.4873856249999999,0.0017230517613781,0.5290854,0.0015146271571275,0.6137733999999999,0.00219406533524,0.631083275,0.0071110782655181,0.589764425,0.0070350696724256,0.590731825,0.0080658472834756
undersampled,3,"(0, 3, 1)","(200, 20, 1)",1e-06,0.50998965,0.0031018056466649,0.55512995,0.0052823561357599,0.5742740749999999,0.0029741746386631,0.6007409,0.00190315631784,0.5946756750000001,0.0025845549996006,0.6009323249999998,0.0021783897537756
undersampled,3,"(0, 3, 1)","(200, 20, 1)",5e-07,0.4797561249999999,0.0012219144857281,0.5315077,0.003755625146335,0.5335908,0.0027611213354724,0.54914745,0.00184539931296,0.56223845,0.0023655997119724,0.570391725,0.0031784097989556
undersampled,3,"(0, 3, 1)","(200, 20, 1)",1e-07,0.5016456,0.0011496570404775,0.51928085,0.002730266565365,0.5337251000000001,0.0023633216031399,0.542154975,0.0023333894467431,0.5477333,0.00221642842701,0.54572235,0.0023615742980274
undersampled,3,"(0, 3, 1)","(200, 20, 1)",1e-08,0.5117928749999999,0.0018540773001156,0.509835725,0.0017899658930431,0.509254125,0.0016904039592656,0.5095197499999999,0.0014964992393625,0.50771805,0.00146006739276,0.5074888,0.0015182293091475
both_sampled,3,"(0, 3, 1)","(200, 20, 1)",1e-05,0.5220776,0.00344629251589,0.674597375,0.0091039232106406,0.667650225,0.0059495068139931,0.645735525,0.0044249656425306,0.6777666499999999,0.004773915865565,0.6759202249999999,0.0051301340769681
both_sampled,3,"(0, 3, 1)","(200, 20, 1)",1e-06,0.52308155,0.00248736965056,0.6940192249999999,0.0002342229297681,0.6819735499999999,0.0032638204225724,0.68481395,0.0010426511816349,0.6848321000000002,0.0002478349254024,0.69237305,0.0002967580417599
